"sum","crop_year","crop_state","crop"
"26.7540883796053302",1998,"Himachal Pradesh","Maize"
"47.1119249501828549",2017,"Tamil Nadu","Urad"
"125.8735502984371162",2015,"Tamil Nadu","Rice"
"323.8516325630861797",2013,"Tamil Nadu","Maize"
"101.8923746104435270",2017,"Kerala","Rice"
"27.9014417545969449",1999,"Himachal Pradesh","Maize"
"30.0124247502396378",2017,"Tamil Nadu","Moong(Green Gram)"
"186.1797572186203251",2017,"Telangana","Rice"
"17.7450424983604635",2015,"Himachal Pradesh","Rice"
"18.0116336116709023",2006,"Tamil Nadu","Urad"
"29.2188872633063040",2011,"Himachal Pradesh","Maize"
"116.5437214472290931",2006,"Tamil Nadu","Maize"
"52.0997500626879606",2014,"Chhattisgarh","Rice"
"11.3508350348815713",2004,"Tamil Nadu","Urad"
"45.2600732335677094",2008,"Bihar","Moong(Green Gram)"
"53.6755060959573276",2013,"Bihar","Moong(Green Gram)"
"2.9444444444444444",2009,"Punjab","Urad"
"41.6591750636631529",2011,"Chhattisgarh","Maize"
"8.4177812940960791",2008,"Chhattisgarh","Urad"
"44.987554112554114",2017,"Punjab","Maize"
"9.1494206576610227",2002,"Punjab","Moong(Green Gram)"
"7.1978378907913791",1997,"Punjab","Moong(Green Gram)"
"436.1495747486007438",2012,"Bihar","Maize"
"26.1025396130369713",2016,"Tamil Nadu","Moong(Green Gram)"
"103.9526014479147979",2013,"Kerala","Rice"
"3.3788884790249110",2013,"Himachal Pradesh","Moong(Green Gram)"
"4.4265679213435407",2000,"Himachal Pradesh","Urad"
"16.4581176922605229",2006,"Tamil Nadu","Moong(Green Gram)"
"23.0197103723524698",2006,"Arunachal Pradesh","Maize"
"96.4598395155265324",1998,"Tamil Nadu","Rice"
"24.5907182091576275",2002,"Uttarakhand","Rice"
"97.9283729472790528",2012,"Tamil Nadu","Maize"
"3.1385519982696014",2009,"Himachal Pradesh","Urad"
"7.9283799508618579",2001,"Chhattisgarh","Moong(Green Gram)"
"16.9967274524022467",2011,"Himachal Pradesh","Rice"
"48.9032464968217149",2012,"Bihar","Moong(Green Gram)"
"22.9804746436491213",2003,"Chhattisgarh","Rice"
"41.2483263301748067",2011,"Chhattisgarh","Rice"
"24.5954847425616764",2012,"Arunachal Pradesh","Maize"
"27.6620292446859584",2008,"Himachal Pradesh","Maize"
"27.7037837545947082",2006,"Uttarakhand","Rice"
"3.6202813505079998",2005,"Himachal Pradesh","Moong(Green Gram)"
"23.7035599329202943",2010,"Uttarakhand","Maize"
"13.9579049389349424",2010,"Tamil Nadu","Moong(Green Gram)"
"18.9694950449202983",1998,"Arunachal Pradesh","Maize"
"0",2014,"Kerala","Urad"
"89.4962573270729570",2016,"Punjab","Rice"
"44.0403103447000502",2016,"Telangana","Moong(Green Gram)"
"37.7593720005484711",2000,"Punjab","Maize"
"17.4135821394149482",2011,"Tamil Nadu","Moong(Green Gram)"
"7.3117484363198653",2001,"Punjab","Moong(Green Gram)"
"20.9475428424388106",2012,"Arunachal Pradesh","Rice"
"287.4027781810902368",2008,"Bihar","Maize"
"17.4244135279946609",2005,"Chhattisgarh","Maize"
"39.9296632885361841",2017,"Telangana","Moong(Green Gram)"
"64.9506358403422629",2005,"Punjab","Rice"
"9.3723018935955795",2006,"Chhattisgarh","Urad"
"252.9028050734346359",2001,"Bihar","Maize"
"9.5034087528899460",2006,"Uttarakhand","Urad"
"21.4663109490609153",2004,"Chhattisgarh","Maize"
"211.0436505505473818",1997,"Bihar","Rice"
"47.9478410008071028",2011,"Punjab","Maize"
"96.4882697989982141",2006,"Kerala","Rice"
"14.2200081650228371",2012,"Tamil Nadu","Urad"
"99.5462888363682157",2005,"Bihar","Rice"
"381.0405546438926631",2011,"Bihar","Maize"
"3.4654088050314467",2015,"Kerala","Maize"
"56.0673959416176523",2016,"Chhattisgarh","Rice"
"8.0794845049987033",2001,"Uttarakhand","Urad"
"53.3117647035019187",2008,"Jharkhand","Rice"
"21.9315295844262288",1997,"Arunachal Pradesh","Maize"
"14.8023365936506906",2014,"Chhattisgarh","Urad"
"4.0",2016,"Uttarakhand","Moong(Green Gram)"
"33.7300919070601988",1998,"Tamil Nadu","Maize"
"33.7328792597199610",1999,"Tamil Nadu","Maize"
"10.0797326885176056",2008,"Tamil Nadu","Moong(Green Gram)"
"24.7882504384084104",2014,"Bihar","Urad"
"22.8890072770820150",2005,"Jharkhand","Maize"
"330.1759482609960279",2011,"Tamil Nadu","Maize"
"47.6288179575456345",2007,"Jharkhand","Rice"
"5.6420380017000995",1998,"Himachal Pradesh","Urad"
"32.5404872904872901",1999,"Punjab","Maize"
"23.5224633528905592",2000,"Uttarakhand","Maize"
"126.7803945936122569",2010,"Tamil Nadu","Maize"
"299.5504585385412998",1997,"Bihar","Maize"
"59.1194948771600345",1997,"Punjab","Rice"
"0.4666666666666667",2005,"Uttarakhand","Moong(Green Gram)"
"19.9020081160335512",2011,"Tamil Nadu","Urad"
"3.5619047619047618",2002,"Punjab","Urad"
"3.5039039039039039",2015,"Himachal Pradesh","Moong(Green Gram)"
"8.2697613821365725",2010,"Chhattisgarh","Urad"
"32.0683882556315561",2006,"Jharkhand","Maize"
"256.0527990381854440",2002,"Bihar","Maize"
"17.3336138205222834",2012,"Himachal Pradesh","Rice"
"27.4466161616161613",2017,"Punjab","Moong(Green Gram)"
"53.8030006857386220",2013,"Jharkhand","Rice"
"0",2014,"Kerala","Moong(Green Gram)"
