,State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
232560,Bihar,BHOJPUR,Rice,2016,Autumn,8906.0,Hectare,15029.0,Tonnes,1.6875140354816978
232561,Bihar,BHOJPUR,Rice,2016,Summer,7.0,Hectare,13.0,Tonnes,1.8571428571428572
232562,Bihar,BHOJPUR,Rice,2016,Winter,89989.0,Hectare,242247.0,Tonnes,2.6919623509540056
232563,Bihar,BHOJPUR,Rice,2017,Autumn,45.0,Hectare,78.0,Tonnes,1.7333333333333334
232564,Bihar,BHOJPUR,Rice,2017,Winter,97060.0,Hectare,393596.0,Tonnes,4.055182361425922
232567,Bihar,BUXAR,Rice,2016,Winter,87780.0,Hectare,284336.0,Tonnes,3.2391888812941443
232568,Bihar,BUXAR,Rice,2017,Winter,87481.0,Hectare,306029.0,Tonnes,3.4982339022187676
232570,Bihar,DARBHANGA,Rice,2016,Autumn,33811.0,Hectare,63028.0,Tonnes,1.8641270592410757
232571,Bihar,DARBHANGA,Rice,2016,Summer,1681.0,Hectare,4095.0,Tonnes,2.4360499702558003
232572,Bihar,DARBHANGA,Rice,2016,Winter,43116.0,Hectare,77277.0,Tonnes,1.7923044809351516
232573,Bihar,DARBHANGA,Rice,2017,Autumn,33702.0,Hectare,68128.0,Tonnes,2.021482404605068
232574,Bihar,DARBHANGA,Rice,2017,Summer,1710.0,Hectare,2925.0,Tonnes,1.7105263157894737
232575,Bihar,DARBHANGA,Rice,2017,Winter,43153.0,Hectare,64709.0,Tonnes,1.4995249461219382
232579,Bihar,GAYA,Rice,2016,Winter,98653.0,Hectare,327850.0,Tonnes,3.323264371078426
232580,Bihar,GAYA,Rice,2017,Winter,100016.0,Hectare,342277.0,Tonnes,3.4222224444088947
232582,Bihar,GOPALGANJ,Rice,2016,Autumn,57636.0,Hectare,94189.0,Tonnes,1.634204316746478
232583,Bihar,GOPALGANJ,Rice,2016,Winter,25384.0,Hectare,39966.0,Tonnes,1.5744563504569808
232584,Bihar,GOPALGANJ,Rice,2017,Autumn,54671.0,Hectare,101965.0,Tonnes,1.865065574070348
232585,Bihar,GOPALGANJ,Rice,2017,Winter,28570.0,Hectare,43656.0,Tonnes,1.528036401820091
232588,Bihar,JAMUI,Rice,2016,Winter,71386.0,Hectare,220013.0,Tonnes,3.0820188832544195
232589,Bihar,JAMUI,Rice,2017,Winter,65798.0,Hectare,165663.0,Tonnes,2.517751299431594
232591,Bihar,JEHANABAD,Rice,2016,Winter,35879.0,Hectare,108641.0,Tonnes,3.0279829426684133
232592,Bihar,JEHANABAD,Rice,2017,Winter,35531.0,Hectare,117590.0,Tonnes,3.3095043764599925
232594,Bihar,KAIMUR (BHABUA),Rice,2016,Winter,118095.0,Hectare,316282.0,Tonnes,2.678199754434989
232595,Bihar,KAIMUR (BHABUA),Rice,2017,Winter,117434.0,Hectare,400634.0,Tonnes,3.4115673484680755
232597,Bihar,KATIHAR,Rice,2016,Autumn,20407.0,Hectare,30997.0,Tonnes,1.5189395795560348
232598,Bihar,KATIHAR,Rice,2016,Summer,31612.0,Hectare,94176.0,Tonnes,2.9791218524610907
232599,Bihar,KATIHAR,Rice,2016,Winter,57883.0,Hectare,117361.0,Tonnes,2.027555586268853
232600,Bihar,KATIHAR,Rice,2017,Autumn,9839.0,Hectare,17512.0,Tonnes,1.779855676389877
232601,Bihar,KATIHAR,Rice,2017,Summer,25608.0,Hectare,62981.0,Tonnes,2.4594267416432363
232602,Bihar,KATIHAR,Rice,2017,Winter,18063.0,Hectare,33364.0,Tonnes,1.847090737972651
232606,Bihar,KHAGARIA,Rice,2016,Autumn,8425.0,Hectare,4373.0,Tonnes,0.5190504451038576
232607,Bihar,KHAGARIA,Rice,2016,Summer,547.0,Hectare,1424.0,Tonnes,2.603290676416819
232608,Bihar,KHAGARIA,Rice,2016,Winter,13279.0,Hectare,36887.0,Tonnes,2.7778447172226826
232609,Bihar,KHAGARIA,Rice,2017,Autumn,4905.0,Hectare,10969.0,Tonnes,2.236289500509684
232610,Bihar,KHAGARIA,Rice,2017,Summer,360.0,Hectare,802.0,Tonnes,2.227777777777778
232611,Bihar,KHAGARIA,Rice,2017,Winter,13635.0,Hectare,30270.0,Tonnes,2.22002200220022
232615,Bihar,KISHANGANJ,Rice,2016,Autumn,1798.0,Hectare,2729.0,Tonnes,1.5177975528364849
232616,Bihar,KISHANGANJ,Rice,2016,Summer,13270.0,Hectare,36068.0,Tonnes,2.718010550113037
232617,Bihar,KISHANGANJ,Rice,2016,Winter,63344.0,Hectare,128388.0,Tonnes,2.0268375852488
232618,Bihar,KISHANGANJ,Rice,2017,Autumn,1819.0,Hectare,2939.0,Tonnes,1.6157229246838922
232619,Bihar,KISHANGANJ,Rice,2017,Summer,13334.0,Hectare,29092.0,Tonnes,2.1817909104544775
232620,Bihar,KISHANGANJ,Rice,2017,Winter,63385.0,Hectare,108154.0,Tonnes,1.7063027530172754
232624,Bihar,LAKHISARAI,Rice,2016,Winter,24453.0,Hectare,91741.0,Tonnes,3.7517278043593834
232625,Bihar,LAKHISARAI,Rice,2017,Winter,31680.0,Hectare,107291.0,Tonnes,3.3867108585858587
232627,Bihar,MADHEPURA,Rice,2016,Autumn,17655.0,Hectare,45014.0,Tonnes,2.549645992636647
232628,Bihar,MADHEPURA,Rice,2016,Summer,1637.0,Hectare,4199.0,Tonnes,2.5650580329871717
232629,Bihar,MADHEPURA,Rice,2016,Winter,64802.0,Hectare,168570.0,Tonnes,2.601308601586371
232630,Bihar,MADHEPURA,Rice,2017,Autumn,13039.0,Hectare,26562.0,Tonnes,2.037119410997776
232631,Bihar,MADHEPURA,Rice,2017,Summer,1491.0,Hectare,3088.0,Tonnes,2.071093226022803
232632,Bihar,MADHEPURA,Rice,2017,Winter,57374.0,Hectare,103595.0,Tonnes,1.805608812354028
232636,Bihar,MADHUBANI,Rice,2016,Autumn,77207.0,Hectare,134267.0,Tonnes,1.7390521584830392
232637,Bihar,MADHUBANI,Rice,2016,Summer,6558.0,Hectare,12083.0,Tonnes,1.8424824641659043
232638,Bihar,MADHUBANI,Rice,2016,Winter,122857.0,Hectare,216780.0,Tonnes,1.764490423826074
232639,Bihar,MADHUBANI,Rice,2017,Autumn,77141.0,Hectare,133786.0,Tonnes,1.7343047147431327
232640,Bihar,MADHUBANI,Rice,2017,Summer,5542.0,Hectare,7052.0,Tonnes,1.2724648141465176
232641,Bihar,MADHUBANI,Rice,2017,Winter,120716.0,Hectare,162497.0,Tonnes,1.346109877729547
232645,Bihar,MUNGER,Rice,2016,Summer,267.0,Hectare,634.0,Tonnes,2.3745318352059925
232646,Bihar,MUNGER,Rice,2016,Winter,26914.0,Hectare,83883.0,Tonnes,3.116705060563276
232647,Bihar,MUNGER,Rice,2017,Summer,262.0,Hectare,506.0,Tonnes,1.931297709923664
232648,Bihar,MUNGER,Rice,2017,Winter,26914.0,Hectare,76167.0,Tonnes,2.83001411904585
232651,Bihar,MUZAFFARPUR,Rice,2016,Autumn,33621.0,Hectare,42645.0,Tonnes,1.2684036762737574
232652,Bihar,MUZAFFARPUR,Rice,2016,Summer,202.0,Hectare,570.0,Tonnes,2.8217821782178216
232653,Bihar,MUZAFFARPUR,Rice,2016,Winter,90269.0,Hectare,126693.0,Tonnes,1.4035050792630914
232654,Bihar,MUZAFFARPUR,Rice,2017,Autumn,33350.0,Hectare,46148.0,Tonnes,1.3837481259370314
232655,Bihar,MUZAFFARPUR,Rice,2017,Winter,89394.0,Hectare,116772.0,Tonnes,1.3062621652459896
232658,Bihar,NALANDA,Rice,2016,Summer,10.0,Hectare,28.0,Tonnes,2.8
232659,Bihar,NALANDA,Rice,2016,Winter,115088.0,Hectare,358383.0,Tonnes,3.1139910329487
232660,Bihar,NALANDA,Rice,2017,Summer,10.0,Hectare,23.0,Tonnes,2.3
232661,Bihar,NALANDA,Rice,2017,Winter,119782.0,Hectare,381071.0,Tonnes,3.1813711576029786
232663,Bihar,NAWADA,Rice,2016,Autumn,9.0,Hectare,16.0,Tonnes,1.7777777777777777
232664,Bihar,NAWADA,Rice,2016,Summer,4.0,Hectare,11.0,Tonnes,2.75
232665,Bihar,NAWADA,Rice,2016,Winter,68642.0,Hectare,237304.0,Tonnes,3.457125375134757
232666,Bihar,NAWADA,Rice,2017,Summer,3.0,Hectare,7.0,Tonnes,2.3333333333333335
232667,Bihar,NAWADA,Rice,2017,Winter,77048.0,Hectare,247140.0,Tonnes,3.207610839995847
232669,Bihar,PASHCHIM CHAMPARAN,Rice,2016,Autumn,35478.0,Hectare,46172.0,Tonnes,1.3014262359772253
232670,Bihar,PASHCHIM CHAMPARAN,Rice,2016,Winter,113010.0,Hectare,244728.0,Tonnes,2.165542872312185
232671,Bihar,PASHCHIM CHAMPARAN,Rice,2017,Autumn,32394.0,Hectare,47957.0,Tonnes,1.4804284744088412
232672,Bihar,PASHCHIM CHAMPARAN,Rice,2017,Winter,107882.0,Hectare,190769.0,Tonnes,1.7683116738658906
232675,Bihar,PATNA,Rice,2016,Autumn,235.0,Hectare,397.0,Tonnes,1.6893617021276597
232676,Bihar,PATNA,Rice,2016,Winter,61122.0,Hectare,184215.0,Tonnes,3.0138902522823208
232677,Bihar,PATNA,Rice,2017,Autumn,4512.0,Hectare,7851.0,Tonnes,1.7400265957446808
232678,Bihar,PATNA,Rice,2017,Winter,67591.0,Hectare,208813.0,Tonnes,3.08936100960187
232681,Bihar,PURBI CHAMPARAN,Rice,2016,Autumn,100029.0,Hectare,195405.0,Tonnes,1.9534834897879616
232682,Bihar,PURBI CHAMPARAN,Rice,2016,Winter,85037.0,Hectare,150706.0,Tonnes,1.7722403189199996
232683,Bihar,PURBI CHAMPARAN,Rice,2017,Autumn,99338.0,Hectare,162766.0,Tonnes,1.63850691578248
232684,Bihar,PURBI CHAMPARAN,Rice,2017,Winter,89609.0,Hectare,107278.0,Tonnes,1.197178854802531
232687,Bihar,PURNIA,Rice,2016,Autumn,5427.0,Hectare,8250.0,Tonnes,1.5201768933112216
232688,Bihar,PURNIA,Rice,2016,Summer,10105.0,Hectare,28853.0,Tonnes,2.8553191489361702
232689,Bihar,PURNIA,Rice,2016,Winter,105422.0,Hectare,239650.0,Tonnes,2.273244673787255
232690,Bihar,PURNIA,Rice,2017,Autumn,2261.0,Hectare,4461.0,Tonnes,1.9730207872622736
232691,Bihar,PURNIA,Rice,2017,Summer,5488.0,Hectare,12390.0,Tonnes,2.25765306122449
232692,Bihar,PURNIA,Rice,2017,Winter,103247.0,Hectare,200740.0,Tonnes,1.9442695671544936
232696,Bihar,ROHTAS,Rice,2016,Winter,193375.0,Hectare,640722.0,Tonnes,3.3133652230122816
232697,Bihar,ROHTAS,Rice,2017,Winter,190723.0,Hectare,739671.0,Tonnes,3.878247510787896
232699,Bihar,SAHARSA,Rice,2016,Autumn,23004.0,Hectare,40968.0,Tonnes,1.7809076682316118
232700,Bihar,SAHARSA,Rice,2016,Summer,843.0,Hectare,2470.0,Tonnes,2.930011862396204
232701,Bihar,SAHARSA,Rice,2016,Winter,54845.0,Hectare,92351.0,Tonnes,1.6838544990427569
232702,Bihar,SAHARSA,Rice,2017,Autumn,22697.0,Hectare,56337.0,Tonnes,2.4821342027580737
232703,Bihar,SAHARSA,Rice,2017,Summer,840.0,Hectare,1828.0,Tonnes,2.176190476190476
232704,Bihar,SAHARSA,Rice,2017,Winter,44002.0,Hectare,62082.0,Tonnes,1.4108904140720877
232708,Bihar,SAMASTIPUR,Rice,2016,Autumn,31012.0,Hectare,59000.0,Tonnes,1.902489358957823
232709,Bihar,SAMASTIPUR,Rice,2016,Summer,1804.0,Hectare,4125.0,Tonnes,2.2865853658536586
232710,Bihar,SAMASTIPUR,Rice,2016,Winter,55850.0,Hectare,159541.0,Tonnes,2.856598030438675
232711,Bihar,SAMASTIPUR,Rice,2017,Autumn,35578.0,Hectare,80611.0,Tonnes,2.2657541177131937
232712,Bihar,SAMASTIPUR,Rice,2017,Summer,2148.0,Hectare,4273.0,Tonnes,1.989292364990689
232713,Bihar,SAMASTIPUR,Rice,2017,Winter,59383.0,Hectare,117710.0,Tonnes,1.9822171328494689
232717,Bihar,SARAN,Rice,2016,Autumn,3534.0,Hectare,8821.0,Tonnes,2.496038483305037
232718,Bihar,SARAN,Rice,2016,Winter,72918.0,Hectare,142773.0,Tonnes,1.9579939109684852
232719,Bihar,SARAN,Rice,2017,Autumn,442.0,Hectare,749.0,Tonnes,1.6945701357466063
232720,Bihar,SARAN,Rice,2017,Winter,61945.0,Hectare,115406.0,Tonnes,1.863039793365082
232723,Bihar,SHEIKHPURA,Rice,2016,Winter,22079.0,Hectare,63266.0,Tonnes,2.8654377462747407
232724,Bihar,SHEIKHPURA,Rice,2017,Winter,30698.0,Hectare,71267.0,Tonnes,2.3215518926314416
232726,Bihar,SHEOHAR,Rice,2016,Autumn,5304.0,Hectare,7462.0,Tonnes,1.406862745098039
232727,Bihar,SHEOHAR,Rice,2016,Winter,16815.0,Hectare,28314.0,Tonnes,1.6838537020517397
232728,Bihar,SHEOHAR,Rice,2017,Autumn,5203.0,Hectare,9861.0,Tonnes,1.895252738804536
232729,Bihar,SHEOHAR,Rice,2017,Winter,16813.0,Hectare,27006.0,Tonnes,1.6062570629869743
232732,Bihar,SITAMARHI,Rice,2016,Autumn,14281.0,Hectare,19208.0,Tonnes,1.3450038512709197
232733,Bihar,SITAMARHI,Rice,2016,Winter,82011.0,Hectare,185420.0,Tonnes,2.2609162185560474
232734,Bihar,SITAMARHI,Rice,2017,Autumn,14283.0,Hectare,18381.0,Tonnes,1.286914513757614
232735,Bihar,SITAMARHI,Rice,2017,Winter,83614.0,Hectare,162218.0,Tonnes,1.940081804482503
232738,Bihar,SIWAN,Rice,2016,Autumn,27682.0,Hectare,48603.0,Tonnes,1.7557618669171302
232739,Bihar,SIWAN,Rice,2016,Summer,28.0,Hectare,53.0,Tonnes,1.8928571428571428
232740,Bihar,SIWAN,Rice,2016,Winter,62774.0,Hectare,128815.0,Tonnes,2.0520438398062892
232741,Bihar,SIWAN,Rice,2017,Autumn,27680.0,Hectare,38680.0,Tonnes,1.3973988439306355
232742,Bihar,SIWAN,Rice,2017,Winter,63323.0,Hectare,112617.0,Tonnes,1.778453326595392
232745,Bihar,SUPAUL,Rice,2016,Autumn,28965.0,Hectare,47850.0,Tonnes,1.6519937856033144
232746,Bihar,SUPAUL,Rice,2016,Summer,7765.0,Hectare,19240.0,Tonnes,2.4777849323889245
232747,Bihar,SUPAUL,Rice,2016,Winter,67900.0,Hectare,135994.0,Tonnes,2.0028571428571427
232748,Bihar,SUPAUL,Rice,2017,Autumn,24329.0,Hectare,21281.0,Tonnes,0.8747174154301451
232749,Bihar,SUPAUL,Rice,2017,Summer,2728.0,Hectare,5284.0,Tonnes,1.936950146627566
232750,Bihar,SUPAUL,Rice,2017,Winter,74255.0,Hectare,132886.0,Tonnes,1.789589926604269
232754,Bihar,VAISHALI,Rice,2016,Autumn,3017.0,Hectare,5069.0,Tonnes,1.6801458402386478
232755,Bihar,VAISHALI,Rice,2016,Summer,682.0,Hectare,1838.0,Tonnes,2.695014662756598
232756,Bihar,VAISHALI,Rice,2016,Winter,35917.0,Hectare,78989.0,Tonnes,2.199209288080853
232757,Bihar,VAISHALI,Rice,2017,Autumn,5591.0,Hectare,9366.0,Tonnes,1.675192273296369
232758,Bihar,VAISHALI,Rice,2017,Winter,36439.0,Hectare,79895.0,Tonnes,2.192568401986882
233171,Bihar,ARARIA,Urad,2016,Kharif,181.0,Hectare,166.0,Tonnes,0.9171270718232044
233172,Bihar,ARWAL,Urad,2016,Kharif,17.0,Hectare,15.0,Tonnes,0.8823529411764706
233173,Bihar,ARWAL,Urad,2017,Kharif,17.0,Hectare,13.0,Tonnes,0.7647058823529411
233175,Bihar,AURANGABAD,Urad,2016,Kharif,2.0,Hectare,2.0,Tonnes,1.0
233176,Bihar,AURANGABAD,Urad,2017,Kharif,2.0,Hectare,2.0,Tonnes,1.0
233178,Bihar,BANKA,Urad,2016,Kharif,99.0,Hectare,90.0,Tonnes,0.9090909090909092
233179,Bihar,BANKA,Urad,2017,Kharif,150.0,Hectare,134.0,Tonnes,0.8933333333333333
233181,Bihar,BEGUSARAI,Urad,2016,Kharif,920.0,Hectare,783.0,Tonnes,0.8510869565217392
233182,Bihar,BEGUSARAI,Urad,2017,Kharif,1009.0,Hectare,902.0,Tonnes,0.8939544103072349
233184,Bihar,BHAGALPUR,Urad,2016,Kharif,2305.0,Hectare,2103.0,Tonnes,0.9123644251626898
233185,Bihar,BHAGALPUR,Urad,2017,Kharif,338.0,Hectare,301.0,Tonnes,0.8905325443786982
233187,Bihar,BHOJPUR,Urad,2016,Kharif,102.0,Hectare,90.0,Tonnes,0.8823529411764706
233188,Bihar,BHOJPUR,Urad,2017,Kharif,6.0,Hectare,5.0,Tonnes,0.8333333333333334
233189,Bihar,BUXAR,Urad,2016,Kharif,5.0,Hectare,4.0,Tonnes,0.8
233190,Bihar,DARBHANGA,Urad,2016,Kharif,33.0,Hectare,29.0,Tonnes,0.8787878787878788
233191,Bihar,DARBHANGA,Urad,2017,Kharif,67.0,Hectare,60.0,Tonnes,0.8955223880597015
233193,Bihar,GAYA,Urad,2016,Kharif,284.0,Hectare,252.0,Tonnes,0.8873239436619719
233194,Bihar,GAYA,Urad,2017,Kharif,297.0,Hectare,251.0,Tonnes,0.8451178451178452
233196,Bihar,GOPALGANJ,Urad,2016,Kharif,46.0,Hectare,42.0,Tonnes,0.9130434782608696
233197,Bihar,GOPALGANJ,Urad,2017,Kharif,36.0,Hectare,32.0,Tonnes,0.8888888888888888
233199,Bihar,JEHANABAD,Urad,2016,Kharif,1.0,Hectare,1.0,Tonnes,1.0
233200,Bihar,JEHANABAD,Urad,2017,Kharif,4.0,Hectare,3.0,Tonnes,0.75
233202,Bihar,KATIHAR,Urad,2016,Kharif,2726.0,Hectare,2494.0,Tonnes,0.9148936170212766
233203,Bihar,KATIHAR,Urad,2017,Kharif,1026.0,Hectare,912.0,Tonnes,0.8888888888888888
233205,Bihar,KHAGARIA,Urad,2016,Kharif,2346.0,Hectare,1922.0,Tonnes,0.8192668371696504
233206,Bihar,KHAGARIA,Urad,2017,Kharif,2292.0,Hectare,2039.0,Tonnes,0.8896160558464223
233208,Bihar,KISHANGANJ,Urad,2016,Kharif,121.0,Hectare,111.0,Tonnes,0.9173553719008264
233209,Bihar,KISHANGANJ,Urad,2017,Kharif,125.0,Hectare,111.0,Tonnes,0.888
233211,Bihar,LAKHISARAI,Urad,2016,Kharif,25.0,Hectare,23.0,Tonnes,0.92
233212,Bihar,MADHEPURA,Urad,2016,Kharif,379.0,Hectare,334.0,Tonnes,0.8812664907651715
233213,Bihar,MADHEPURA,Urad,2017,Kharif,432.0,Hectare,385.0,Tonnes,0.8912037037037037
233215,Bihar,MADHUBANI,Urad,2016,Kharif,761.0,Hectare,671.0,Tonnes,0.8817345597897503
233216,Bihar,MADHUBANI,Urad,2017,Kharif,635.0,Hectare,565.0,Tonnes,0.889763779527559
233218,Bihar,NALANDA,Urad,2016,Kharif,23.0,Hectare,20.0,Tonnes,0.8695652173913043
233219,Bihar,NALANDA,Urad,2017,Kharif,11.0,Hectare,10.0,Tonnes,0.9090909090909092
233221,Bihar,NAWADA,Urad,2016,Kharif,52.0,Hectare,47.0,Tonnes,0.903846153846154
233222,Bihar,NAWADA,Urad,2017,Kharif,21.0,Hectare,16.0,Tonnes,0.7619047619047619
233224,Bihar,PASHCHIM CHAMPARAN,Urad,2016,Kharif,126.0,Hectare,114.0,Tonnes,0.9047619047619048
233225,Bihar,PASHCHIM CHAMPARAN,Urad,2017,Kharif,105.0,Hectare,97.0,Tonnes,0.923809523809524
233227,Bihar,PATNA,Urad,2017,Kharif,144.0,Hectare,128.0,Tonnes,0.8888888888888888
233229,Bihar,PURNIA,Urad,2016,Kharif,5.0,Hectare,5.0,Tonnes,1.0
233230,Bihar,PURNIA,Urad,2017,Kharif,7.0,Hectare,6.0,Tonnes,0.8571428571428571
233232,Bihar,ROHTAS,Urad,2016,Kharif,54.0,Hectare,48.0,Tonnes,0.8888888888888888
233233,Bihar,ROHTAS,Urad,2017,Kharif,54.0,Hectare,48.0,Tonnes,0.8888888888888888
233235,Bihar,SAHARSA,Urad,2016,Kharif,2.0,Hectare,2.0,Tonnes,1.0
233236,Bihar,SAHARSA,Urad,2017,Kharif,2.0,Hectare,2.0,Tonnes,1.0
233238,Bihar,SAMASTIPUR,Urad,2016,Kharif,901.0,Hectare,799.0,Tonnes,0.8867924528301887
233239,Bihar,SAMASTIPUR,Urad,2017,Kharif,717.0,Hectare,640.0,Tonnes,0.8926080892608089
233241,Bihar,SARAN,Urad,2016,Kharif,82.0,Hectare,74.0,Tonnes,0.902439024390244
233242,Bihar,SARAN,Urad,2017,Kharif,77.0,Hectare,69.0,Tonnes,0.8961038961038961
233244,Bihar,SIWAN,Urad,2016,Kharif,518.0,Hectare,470.0,Tonnes,0.9073359073359072
233245,Bihar,SIWAN,Urad,2017,Kharif,118.0,Hectare,106.0,Tonnes,0.8983050847457628
233247,Bihar,SUPAUL,Urad,2016,Kharif,752.0,Hectare,676.0,Tonnes,0.898936170212766
233248,Bihar,SUPAUL,Urad,2017,Kharif,98.0,Hectare,87.0,Tonnes,0.8877551020408163
233250,Bihar,VAISHALI,Urad,2016,Kharif,115.0,Hectare,104.0,Tonnes,0.9043478260869564
233251,Bihar,VAISHALI,Urad,2017,Kharif,134.0,Hectare,131.0,Tonnes,0.9776119402985076
234303,Chhattisgarh,BALOD,Maize,2016,Kharif,173.0,Hectare,343.0,Tonnes,1.9826589595375723
234304,Chhattisgarh,BALOD,Maize,2017,Kharif,310.0,Hectare,456.0,Tonnes,1.470967741935484
234306,Chhattisgarh,BALODA BAZAR,Maize,2016,Kharif,75.0,Hectare,147.0,Tonnes,1.96
234307,Chhattisgarh,BALODA BAZAR,Maize,2017,Kharif,88.0,Hectare,149.0,Tonnes,1.693181818181818
234309,Chhattisgarh,BALRAMPUR,Maize,2016,Kharif,21577.0,Hectare,62671.0,Tonnes,2.904527969597256
234310,Chhattisgarh,BALRAMPUR,Maize,2017,Kharif,21589.0,Hectare,61553.0,Tonnes,2.851127889202835
234312,Chhattisgarh,BASTAR,Maize,2016,Kharif,8713.0,Hectare,28544.0,Tonnes,3.2760243314587396
234313,Chhattisgarh,BASTAR,Maize,2017,Kharif,9298.0,Hectare,30353.0,Tonnes,3.2644654764465475
234315,Chhattisgarh,BEMETARA,Maize,2016,Kharif,31.0,Hectare,62.0,Tonnes,2.0
234316,Chhattisgarh,BEMETARA,Maize,2017,Kharif,24.0,Hectare,19.0,Tonnes,0.7916666666666666
234318,Chhattisgarh,BIJAPUR,Maize,2016,Kharif,617.0,Hectare,1427.0,Tonnes,2.3128038897893033
234319,Chhattisgarh,BIJAPUR,Maize,2017,Kharif,602.0,Hectare,1399.0,Tonnes,2.323920265780731
234321,Chhattisgarh,BILASPUR,Maize,2016,Kharif,2878.0,Hectare,6540.0,Tonnes,2.2724113968033355
234322,Chhattisgarh,BILASPUR,Maize,2017,Kharif,2515.0,Hectare,4958.0,Tonnes,1.9713717693836976
234324,Chhattisgarh,DANTEWADA,Maize,2016,Kharif,3108.0,Hectare,9001.0,Tonnes,2.8960746460746463
234325,Chhattisgarh,DANTEWADA,Maize,2017,Kharif,2763.0,Hectare,5072.0,Tonnes,1.8356858487151648
234327,Chhattisgarh,DHAMTARI,Maize,2016,Kharif,2761.0,Hectare,8873.0,Tonnes,3.213690691778341
234328,Chhattisgarh,DHAMTARI,Maize,2017,Kharif,1729.0,Hectare,5784.0,Tonnes,3.3452862926547136
234330,Chhattisgarh,DURG,Maize,2016,Kharif,197.0,Hectare,412.0,Tonnes,2.0913705583756346
234331,Chhattisgarh,DURG,Maize,2017,Kharif,449.0,Hectare,837.0,Tonnes,1.864142538975501
234333,Chhattisgarh,GARIYABAND,Maize,2016,Kharif,3788.0,Hectare,8252.0,Tonnes,2.1784582893347415
234334,Chhattisgarh,GARIYABAND,Maize,2017,Kharif,3753.0,Hectare,6688.0,Tonnes,1.782041033839595
234336,Chhattisgarh,JANJGIR-CHAMPA,Maize,2016,Kharif,296.0,Hectare,817.0,Tonnes,2.760135135135135
234337,Chhattisgarh,JANJGIR-CHAMPA,Maize,2017,Kharif,280.0,Hectare,805.0,Tonnes,2.875
234339,Chhattisgarh,JASHPUR,Maize,2016,Kharif,5572.0,Hectare,13245.0,Tonnes,2.377063890882986
234340,Chhattisgarh,JASHPUR,Maize,2017,Kharif,5435.0,Hectare,13679.0,Tonnes,2.5168353265869365
234342,Chhattisgarh,KABIRDHAM,Maize,2016,Kharif,1896.0,Hectare,3270.0,Tonnes,1.7246835443037976
234343,Chhattisgarh,KABIRDHAM,Maize,2017,Kharif,2215.0,Hectare,3977.0,Tonnes,1.7954853273137696
234345,Chhattisgarh,KANKER,Maize,2016,Kharif,10056.0,Hectare,28527.0,Tonnes,2.8368138424821003
234346,Chhattisgarh,KANKER,Maize,2017,Kharif,9892.0,Hectare,26784.0,Tonnes,2.7076425394257986
234348,Chhattisgarh,KONDAGAON,Maize,2016,Kharif,15073.0,Hectare,44507.0,Tonnes,2.9527632190008624
234349,Chhattisgarh,KONDAGAON,Maize,2017,Kharif,15479.0,Hectare,45207.0,Tonnes,2.920537502422637
234351,Chhattisgarh,KORBA,Maize,2016,Kharif,4180.0,Hectare,8591.0,Tonnes,2.055263157894737
234352,Chhattisgarh,KORBA,Maize,2017,Kharif,4082.0,Hectare,8735.0,Tonnes,2.1398824105830476
234354,Chhattisgarh,KOREA,Maize,2016,Kharif,7696.0,Hectare,15387.0,Tonnes,1.999350311850312
234355,Chhattisgarh,KOREA,Maize,2017,Kharif,7553.0,Hectare,18249.0,Tonnes,2.4161260426320665
234357,Chhattisgarh,MAHASAMUND,Maize,2016,Kharif,94.0,Hectare,183.0,Tonnes,1.946808510638298
234358,Chhattisgarh,MAHASAMUND,Maize,2017,Kharif,161.0,Hectare,274.0,Tonnes,1.7018633540372672
234360,Chhattisgarh,MUNGELI,Maize,2016,Kharif,196.0,Hectare,209.0,Tonnes,1.066326530612245
234361,Chhattisgarh,MUNGELI,Maize,2017,Kharif,88.0,Hectare,178.0,Tonnes,2.022727272727273
234363,Chhattisgarh,NARAYANPUR,Maize,2016,Kharif,1051.0,Hectare,3481.0,Tonnes,3.3120837297811607
234364,Chhattisgarh,NARAYANPUR,Maize,2017,Kharif,1175.0,Hectare,3347.0,Tonnes,2.8485106382978724
234366,Chhattisgarh,RAIGARH,Maize,2016,Kharif,887.0,Hectare,2189.0,Tonnes,2.467869222096956
234367,Chhattisgarh,RAIGARH,Maize,2017,Kharif,856.0,Hectare,2129.0,Tonnes,2.4871495327102804
234369,Chhattisgarh,RAIPUR,Maize,2016,Kharif,380.0,Hectare,698.0,Tonnes,1.8368421052631576
234370,Chhattisgarh,RAIPUR,Maize,2017,Kharif,402.0,Hectare,771.0,Tonnes,1.917910447761194
234372,Chhattisgarh,RAJNANDGAON,Maize,2016,Kharif,6201.0,Hectare,12984.0,Tonnes,2.093855829704886
234373,Chhattisgarh,RAJNANDGAON,Maize,2017,Kharif,6893.0,Hectare,13955.0,Tonnes,2.0245176265776874
234375,Chhattisgarh,SUKMA,Maize,2016,Kharif,2885.0,Hectare,8171.0,Tonnes,2.8322357019064124
234376,Chhattisgarh,SUKMA,Maize,2017,Kharif,2732.0,Hectare,8056.0,Tonnes,2.9487554904831623
234378,Chhattisgarh,SURAJPUR,Maize,2016,Kharif,10696.0,Hectare,20255.0,Tonnes,1.893698578908003
234379,Chhattisgarh,SURAJPUR,Maize,2017,Kharif,10229.0,Hectare,24200.0,Tonnes,2.3658226610616873
