State,Crop,Year,Yield
Punjab,Maize,1970,2.0
Punjab,Maize,1970,3.0
Punjab,Moong(Green Gram),1970,0.5925925925925926
Punjab,Moong(Green Gram),1970,0.7222222222222222
Punjab,Moong(Green Gram),1970,0.6785714285714286
Punjab,Moong(Green Gram),1970,0.375
Punjab,Moong(Green Gram),1970,0.5
Punjab,Moong(Green Gram),1970,0.6111111111111112
Punjab,Moong(Green Gram),1970,0.4166666666666667
Punjab,Moong(Green Gram),1970,0.625
Punjab,Moong(Green Gram),1970,0.7
Punjab,Moong(Green Gram),1970,0.5227272727272727
Punjab,Moong(Green Gram),1970,0.6923076923076923
Punjab,Moong(Green Gram),1970,1.0
Punjab,Moong(Green Gram),1970,1.0
Punjab,Moong(Green Gram),1970,1.0
Punjab,Moong(Green Gram),1970,1.0
Punjab,Moong(Green Gram),1970,0.5
Punjab,Moong(Green Gram),1970,1.0
Punjab,Moong(Green Gram),1970,0.6666666666666666
Punjab,Moong(Green Gram),1970,1.0
Punjab,Moong(Green Gram),1970,1.0
Punjab,Moong(Green Gram),1970,1.0
Punjab,Moong(Green Gram),1970,0.4
Punjab,Moong(Green Gram),1970,0.8181818181818182
Punjab,Moong(Green Gram),1970,0.8846153846153846
Punjab,Moong(Green Gram),1970,0.4
Punjab,Moong(Green Gram),1970,0.5
Punjab,Moong(Green Gram),1970,0.7142857142857143
Punjab,Moong(Green Gram),1970,0.0714285714285714
Punjab,Moong(Green Gram),1970,0.5625
Punjab,Moong(Green Gram),1970,0.7857142857142857
Punjab,Moong(Green Gram),1970,1.2
Punjab,Moong(Green Gram),1970,0.4705882352941176
Punjab,Moong(Green Gram),1970,0.8947368421052632
Punjab,Moong(Green Gram),1970,0.3333333333333333
Punjab,Moong(Green Gram),1970,0.5
Punjab,Moong(Green Gram),1970,0.6666666666666666
Punjab,Moong(Green Gram),1970,0.5
Punjab,Moong(Green Gram),1970,0.7586206896551724
Punjab,Moong(Green Gram),1970,1.0
Punjab,Rice,1970,3.0031347962382444
Punjab,Rice,1970,2.8263665594855305
Punjab,Rice,1970,2.6748466257668713
Punjab,Rice,1970,3.7439024390243905
Punjab,Rice,1970,3.4299065420560746
Punjab,Rice,1970,3.9904761904761905
Punjab,Rice,1970,3.8142857142857145
Punjab,Rice,1970,3.255813953488372
Punjab,Rice,1970,3.6666666666666665
Punjab,Rice,1970,4.0
Punjab,Rice,1970,3.9
Punjab,Rice,1970,4.385542168674699
Punjab,Rice,1970,3.756521739130435
Punjab,Rice,1970,3.5213675213675213
Punjab,Rice,1970,3.700819672131148
Punjab,Rice,1970,2.943298969072165
Punjab,Rice,1970,2.894179894179894
Punjab,Rice,1970,3.0414507772020727
Punjab,Rice,1970,2.85
Punjab,Rice,1970,2.8392857142857144
Punjab,Rice,1970,3.086206896551724
Punjab,Rice,1970,3.371212121212121
Punjab,Rice,1970,3.721804511278195
Punjab,Rice,1970,3.369565217391304
Punjab,Rice,1970,3.466019417475728
Punjab,Rice,1970,3.549019607843137
Punjab,Rice,1970,3.4711538461538463
Punjab,Rice,1970,3.897872340425532
Punjab,Rice,1970,4.322033898305085
Punjab,Rice,1970,4.344398340248962
Punjab,Rice,1970,3.5588235294117645
Punjab,Rice,1970,3.034090909090909
Punjab,Rice,1970,3.8333333333333335
Punjab,Rice,1970,3.834437086092715
Punjab,Rice,1970,3.812080536912751
Punjab,Rice,1970,4.0920245398773005
Punjab,Rice,1970,3.6769230769230767
Punjab,Rice,1970,3.144578313253012
Punjab,Rice,1970,3.770114942528735
Punjab,Rice,1970,3.1777777777777776
Punjab,Rice,1970,3.511627906976744
Punjab,Rice,1970,3.638297872340426
Punjab,Rice,1970,3.6031746031746033
Punjab,Rice,1970,3.451476793248945
Punjab,Rice,1970,3.861788617886179
Punjab,Rice,1970,3.196078431372549
Punjab,Rice,1970,3.2045454545454546
Punjab,Rice,1970,3.3333333333333335
Punjab,Rice,1970,3.902578796561605
Punjab,Rice,1970,4.059659090909091
Punjab,Rice,1970,4.278688524590164
Punjab,Urad,1970,0.4285714285714285
Punjab,Urad,1970,0.375
Punjab,Urad,1970,0.55
Punjab,Urad,1970,0.4166666666666667
Punjab,Urad,1970,0.3333333333333333
Punjab,Urad,1970,0.4
Punjab,Urad,1970,1.0
Punjab,Urad,1970,1.0
Punjab,Urad,1970,1.0
Punjab,Urad,1970,1.0
Punjab,Urad,1970,1.0
Punjab,Urad,1970,0.25
Punjab,Urad,1970,0.2857142857142857
Tamil Nadu,Maize,1970,1.1248766582611556
Tamil Nadu,Maize,1970,1.1250515133476808
Tamil Nadu,Maize,1970,2.236923076923077
Tamil Nadu,Maize,1970,2.017497348886532
Tamil Nadu,Maize,1970,1.1
Tamil Nadu,Maize,1970,1.1004784688995215
Tamil Nadu,Maize,1970,1.9787951807228916
Tamil Nadu,Maize,1970,1.980343071715074
Tamil Nadu,Maize,1970,2.2852869186837097
Tamil Nadu,Maize,1970,2.2859456884230585
Tamil Nadu,Maize,1970,1.5833333333333333
Tamil Nadu,Maize,1970,3.0
Tamil Nadu,Maize,1970,2.4516129032258065
Tamil Nadu,Maize,1970,2.00814332247557
Tamil Nadu,Maize,1970,2.003778337531486
Tamil Nadu,Maize,1970,2.5
Tamil Nadu,Maize,1970,2.6451612903225805
Tamil Nadu,Maize,1970,1.864168618266979
Tamil Nadu,Maize,1970,1.8642172523961664
Tamil Nadu,Maize,1970,1.184662789688395
Tamil Nadu,Maize,1970,1.1823065028078457
Tamil Nadu,Maize,1970,2.055793991416309
Tamil Nadu,Maize,1970,2.0544554455445545
Tamil Nadu,Maize,1970,1.1538461538461535
Tamil Nadu,Maize,1970,1.1764705882352942
Tamil Nadu,Maize,1970,1.859931604445711
Tamil Nadu,Maize,1970,1.8599982154010888
Tamil Nadu,Maize,1970,2.0
Tamil Nadu,Maize,1970,2.6737967914438503
Tamil Nadu,Maize,1970,2.674829931972789
Tamil Nadu,Maize,1970,2.0065697511881466
Tamil Nadu,Maize,1970,2.004727771846881
Tamil Nadu,Maize,1970,2.857142857142857
Tamil Nadu,Maize,1970,2.9285714285714284
Tamil Nadu,Maize,1970,0.6891376240142457
Tamil Nadu,Maize,1970,0.7367044463818657
Tamil Nadu,Maize,1970,1.384398760912419
Tamil Nadu,Maize,1970,1.3279949756633695
Tamil Nadu,Maize,1970,0.7840165895677141
Tamil Nadu,Maize,1970,0.8325274016763379
Tamil Nadu,Maize,1970,1.6875
Tamil Nadu,Maize,1970,1.669291338582677
Tamil Nadu,Maize,1970,1.6583850931677018
Tamil Nadu,Maize,1970,1.6597014925373137
Tamil Nadu,Maize,1970,1.4549938347718865
Tamil Nadu,Maize,1970,1.454467599200685
Tamil Nadu,Maize,1970,2.02393527362625
Tamil Nadu,Maize,1970,2.0259817297425555
Tamil Nadu,Moong(Green Gram),1970,0.2850678733031674
Tamil Nadu,Moong(Green Gram),1970,0.1649362907031618
Tamil Nadu,Moong(Green Gram),1970,0.3031413612565445
Tamil Nadu,Moong(Green Gram),1970,0.1297267457907811
Tamil Nadu,Moong(Green Gram),1970,0.2569382273948075
Tamil Nadu,Moong(Green Gram),1970,0.2707117852975496
Tamil Nadu,Moong(Green Gram),1970,0.4132002218524681
Tamil Nadu,Moong(Green Gram),1970,0.4258880416589176
Tamil Nadu,Moong(Green Gram),1970,0.4241573033707865
Tamil Nadu,Moong(Green Gram),1970,0.593421498813157
Tamil Nadu,Moong(Green Gram),1970,0.2870005627462014
Tamil Nadu,Moong(Green Gram),1970,0.5763451284537082
Tamil Nadu,Moong(Green Gram),1970,0.4228280961182994
Tamil Nadu,Moong(Green Gram),1970,0.4257847533632287
Tamil Nadu,Moong(Green Gram),1970,0.500650678564789
Tamil Nadu,Moong(Green Gram),1970,0.4273504273504273
Tamil Nadu,Moong(Green Gram),1970,0.4271844660194174
Tamil Nadu,Moong(Green Gram),1970,0.4245439469320066
Tamil Nadu,Moong(Green Gram),1970,0.0142857142857142
Tamil Nadu,Moong(Green Gram),1970,0.4222222222222222
Tamil Nadu,Moong(Green Gram),1970,0.4181818181818181
Tamil Nadu,Moong(Green Gram),1970,0.4166666666666667
Tamil Nadu,Moong(Green Gram),1970,0.4285714285714285
Tamil Nadu,Moong(Green Gram),1970,0.425531914893617
Tamil Nadu,Moong(Green Gram),1970,0.4970368954310839
Tamil Nadu,Moong(Green Gram),1970,0.4010008703220191
Tamil Nadu,Moong(Green Gram),1970,0.0841946597760551
Tamil Nadu,Moong(Green Gram),1970,0.2265232199816186
Tamil Nadu,Moong(Green Gram),1970,0.367047308319739
Tamil Nadu,Moong(Green Gram),1970,0.3280397369525675
Tamil Nadu,Moong(Green Gram),1970,0.9644989004084196
Tamil Nadu,Moong(Green Gram),1970,0.5542080501829587
Tamil Nadu,Moong(Green Gram),1970,0.7268115942028985
Tamil Nadu,Moong(Green Gram),1970,0.4242424242424242
Tamil Nadu,Moong(Green Gram),1970,0.4228187919463087
Tamil Nadu,Moong(Green Gram),1970,0.4242424242424242
Tamil Nadu,Moong(Green Gram),1970,0.5405405405405406
Tamil Nadu,Moong(Green Gram),1970,0.4247787610619469
Tamil Nadu,Moong(Green Gram),1970,0.4234234234234234
Tamil Nadu,Moong(Green Gram),1970,0.4545454545454545
Tamil Nadu,Moong(Green Gram),1970,0.4285714285714285
Tamil Nadu,Moong(Green Gram),1970,0.4230769230769231
Tamil Nadu,Moong(Green Gram),1970,0.7592686642965972
Tamil Nadu,Moong(Green Gram),1970,0.4697153456517086
Tamil Nadu,Moong(Green Gram),1970,0.4554988662131519
Tamil Nadu,Moong(Green Gram),1970,0.4347826086956521
Tamil Nadu,Moong(Green Gram),1970,0.4347826086956521
Tamil Nadu,Moong(Green Gram),1970,0.4205607476635514
Tamil Nadu,Moong(Green Gram),1970,0.1327720207253886
Tamil Nadu,Moong(Green Gram),1970,0.4536109646810753
Tamil Nadu,Moong(Green Gram),1970,0.3688760806916426
Tamil Nadu,Moong(Green Gram),1970,0.3977272727272727
Tamil Nadu,Moong(Green Gram),1970,0.4263565891472868
Tamil Nadu,Moong(Green Gram),1970,0.4269662921348314
Tamil Nadu,Moong(Green Gram),1970,0.5253337160901392
Tamil Nadu,Moong(Green Gram),1970,0.5367959034381858
Tamil Nadu,Moong(Green Gram),1970,0.6098744769874477
Tamil Nadu,Moong(Green Gram),1970,0.1864384578439505
Tamil Nadu,Moong(Green Gram),1970,0.3274928634708141
Tamil Nadu,Moong(Green Gram),1970,0.2971802521412761
Tamil Nadu,Moong(Green Gram),1970,0.3816237238697131
Tamil Nadu,Moong(Green Gram),1970,0.332171516576153
Tamil Nadu,Moong(Green Gram),1970,0.4694365994926044
Tamil Nadu,Moong(Green Gram),1970,0.4178674351585014
Tamil Nadu,Moong(Green Gram),1970,0.425414364640884
Tamil Nadu,Moong(Green Gram),1970,0.4235033259423503
Tamil Nadu,Moong(Green Gram),1970,0.3846153846153846
Tamil Nadu,Moong(Green Gram),1970,0.4514285714285714
Tamil Nadu,Moong(Green Gram),1970,0.3830388692579505
Tamil Nadu,Moong(Green Gram),1970,0.4154302670623145
Tamil Nadu,Moong(Green Gram),1970,0.4258982035928144
Tamil Nadu,Moong(Green Gram),1970,0.3169705469845722
Tamil Nadu,Moong(Green Gram),1970,0.4146889832625531
Tamil Nadu,Moong(Green Gram),1970,0.2955594002306805
Tamil Nadu,Moong(Green Gram),1970,0.1645984546944509
Tamil Nadu,Moong(Green Gram),1970,0.3821656050955414
Tamil Nadu,Moong(Green Gram),1970,0.4262295081967213
Tamil Nadu,Moong(Green Gram),1970,0.4243191893603547
Tamil Nadu,Moong(Green Gram),1970,0.6015352407536636
Tamil Nadu,Moong(Green Gram),1970,0.664384251334206
Tamil Nadu,Moong(Green Gram),1970,0.4945875639842242
Tamil Nadu,Rice,1970,3.5267349260523324
Tamil Nadu,Rice,1970,3.3681009578835335
Tamil Nadu,Rice,1970,2.912698412698413
Tamil Nadu,Rice,1970,3.71681660899654
Tamil Nadu,Rice,1970,2.752775171982489
Tamil Nadu,Rice,1970,3.0496246231831186
Tamil Nadu,Rice,1970,3.4878713144623994
Tamil Nadu,Rice,1970,2.5734942955691165
Tamil Nadu,Rice,1970,2.426079889979371
Tamil Nadu,Rice,1970,4.739227617037129
Tamil Nadu,Rice,1970,3.428896695290138
Tamil Nadu,Rice,1970,2.830987146979103
Tamil Nadu,Rice,1970,4.634267147442247
Tamil Nadu,Rice,1970,4.461745851057456
Tamil Nadu,Rice,1970,4.095679012345679
Tamil Nadu,Rice,1970,3.5435039952648713
Tamil Nadu,Rice,1970,2.85451652638062
Tamil Nadu,Rice,1970,3.0441426320829517
Tamil Nadu,Rice,1970,4.300187750185979
Tamil Nadu,Rice,1970,3.7797098111469367
Tamil Nadu,Rice,1970,3.0540993071593534
Tamil Nadu,Rice,1970,3.6115580153163007
Tamil Nadu,Rice,1970,2.9220222793487576
Tamil Nadu,Rice,1970,2.5823409505417874
Tamil Nadu,Rice,1970,3.986291115644861
Tamil Nadu,Rice,1970,2.5517186469209947
Tamil Nadu,Rice,1970,2.716804545834378
Tamil Nadu,Rice,1970,2.5406353074020145
Tamil Nadu,Rice,1970,1.1577430222764369
Tamil Nadu,Rice,1970,1.910231624754666
Tamil Nadu,Rice,1970,4.569542624408969
Tamil Nadu,Rice,1970,3.7034526583350984
Tamil Nadu,Rice,1970,3.2568525203904266
Tamil Nadu,Rice,1970,2.4358763901998604
Tamil Nadu,Rice,1970,1.686557596365562
Tamil Nadu,Rice,1970,2.3613325270738277
Tamil Nadu,Rice,1970,2.6419161676646707
Tamil Nadu,Rice,1970,2.0718312991379197
Tamil Nadu,Rice,1970,1.837867315214121
Tamil Nadu,Rice,1970,1.3644723210485314
Tamil Nadu,Rice,1970,1.2666624389625214
Tamil Nadu,Rice,1970,0.1716171889846403
Tamil Nadu,Rice,1970,4.418921549542534
Tamil Nadu,Rice,1970,3.580394284680774
Tamil Nadu,Rice,1970,3.2127346337872655
Tamil Nadu,Rice,1970,2.0662558579085
Tamil Nadu,Rice,1970,1.7473289526484752
Tamil Nadu,Rice,1970,0.6925578486554096
Tamil Nadu,Rice,1970,2.9228095191011705
Tamil Nadu,Rice,1970,2.2870475478855634
Tamil Nadu,Rice,1970,2.878809015921423
Tamil Nadu,Rice,1970,3.918291550603529
Tamil Nadu,Rice,1970,3.3706709956709955
Tamil Nadu,Rice,1970,3.31131498470948
Tamil Nadu,Rice,1970,4.470210079210194
Tamil Nadu,Rice,1970,3.987012987012987
Tamil Nadu,Rice,1970,3.882063536688221
Tamil Nadu,Rice,1970,3.4060918006396816
Tamil Nadu,Rice,1970,3.1851113288816975
Tamil Nadu,Rice,1970,2.6091644204851754
Tamil Nadu,Rice,1970,2.633383317498655
Tamil Nadu,Rice,1970,0.8559993895692648
Tamil Nadu,Rice,1970,1.395192568986388
Tamil Nadu,Rice,1970,4.193706499362808
Tamil Nadu,Rice,1970,4.380926504551012
Tamil Nadu,Rice,1970,4.201477104874446
Tamil Nadu,Rice,1970,4.100142428474633
Tamil Nadu,Rice,1970,2.9943763769180225
Tamil Nadu,Rice,1970,2.9369642191576593
Tamil Nadu,Rice,1970,4.030534987427587
Tamil Nadu,Rice,1970,4.022188656445888
Tamil Nadu,Rice,1970,3.770400579334527
Tamil Nadu,Rice,1970,3.023604590505999
Tamil Nadu,Rice,1970,2.631587345003647
Tamil Nadu,Rice,1970,2.806099940612539
Tamil Nadu,Rice,1970,3.8948314008617104
Tamil Nadu,Rice,1970,3.41853387606041
Tamil Nadu,Rice,1970,3.499660293118509
Tamil Nadu,Rice,1970,3.607277168847032
Tamil Nadu,Rice,1970,2.9925213940220763
Tamil Nadu,Rice,1970,3.1183995536603835
Tamil Nadu,Rice,1970,3.1397168912481286
Tamil Nadu,Rice,1970,2.741860980162622
Tamil Nadu,Rice,1970,1.8217821782178216
Tamil Nadu,Urad,1970,0.3915171288743883
Tamil Nadu,Urad,1970,0.398943831012962
Tamil Nadu,Urad,1970,0.4087463556851312
Tamil Nadu,Urad,1970,0.2513670121602873
Tamil Nadu,Urad,1970,0.391371486196899
Tamil Nadu,Urad,1970,0.3306790673971206
Tamil Nadu,Urad,1970,0.3922967189728958
Tamil Nadu,Urad,1970,0.3989473684210526
Tamil Nadu,Urad,1970,0.4086021505376344
Tamil Nadu,Urad,1970,0.5374513618677043
Tamil Nadu,Urad,1970,0.4492801588614926
Tamil Nadu,Urad,1970,0.4088017878631597
Tamil Nadu,Urad,1970,0.5511111111111111
Tamil Nadu,Urad,1970,0.2986748216106014
Tamil Nadu,Urad,1970,0.2496583143507972
Tamil Nadu,Urad,1970,0.3949967083607636
Tamil Nadu,Urad,1970,0.3990013617793917
Tamil Nadu,Urad,1970,0.4086787564766839
Tamil Nadu,Urad,1970,0.3917754931925535
Tamil Nadu,Urad,1970,0.3988636363636363
Tamil Nadu,Urad,1970,0.4087898856110776
Tamil Nadu,Urad,1970,0.3741496598639456
Tamil Nadu,Urad,1970,0.4008810572687225
Tamil Nadu,Urad,1970,0.4077669902912621
Tamil Nadu,Urad,1970,0.3744043567052416
Tamil Nadu,Urad,1970,0.8170189098998888
Tamil Nadu,Urad,1970,0.409058231488138
Tamil Nadu,Urad,1970,0.2238054826422467
Tamil Nadu,Urad,1970,0.2103329613095238
Tamil Nadu,Urad,1970,0.2497887621461766
Tamil Nadu,Urad,1970,0.8535230051122472
Tamil Nadu,Urad,1970,0.6856177012907191
Tamil Nadu,Urad,1970,0.4518727345952477
Tamil Nadu,Urad,1970,0.3968253968253968
Tamil Nadu,Urad,1970,0.3994140625
Tamil Nadu,Urad,1970,0.4085510688836104
Tamil Nadu,Urad,1970,0.3925233644859813
Tamil Nadu,Urad,1970,0.3988636363636363
Tamil Nadu,Urad,1970,0.408695652173913
Tamil Nadu,Urad,1970,0.392684238838085
Tamil Nadu,Urad,1970,0.3989473684210526
Tamil Nadu,Urad,1970,0.4087936046511627
Tamil Nadu,Urad,1970,0.7618205510052122
Tamil Nadu,Urad,1970,0.6593082005441119
Tamil Nadu,Urad,1970,0.5746130030959752
Tamil Nadu,Urad,1970,0.3886925795053003
Tamil Nadu,Urad,1970,0.4007220216606498
Tamil Nadu,Urad,1970,0.4090909090909091
Tamil Nadu,Urad,1970,0.3092346794690765
Tamil Nadu,Urad,1970,0.528892455858748
Tamil Nadu,Urad,1970,0.6166194523135033
Tamil Nadu,Urad,1970,0.3806228373702422
Tamil Nadu,Urad,1970,0.4
Tamil Nadu,Urad,1970,0.4087591240875912
Tamil Nadu,Urad,1970,0.3929797787104159
Tamil Nadu,Urad,1970,0.3991707500942329
Tamil Nadu,Urad,1970,0.408884401817264
Tamil Nadu,Urad,1970,0.3160341513566671
Tamil Nadu,Urad,1970,0.3378177911913653
Tamil Nadu,Urad,1970,0.3258215962441314
Tamil Nadu,Urad,1970,0.4342560553633218
Tamil Nadu,Urad,1970,0.4062841729241088
Tamil Nadu,Urad,1970,0.4414174316454446
Tamil Nadu,Urad,1970,0.3909415971394517
Tamil Nadu,Urad,1970,0.3988312636961285
Tamil Nadu,Urad,1970,0.4087152516904583
Tamil Nadu,Urad,1970,0.4707744041143309
Tamil Nadu,Urad,1970,0.434521425710853
Tamil Nadu,Urad,1970,0.418098510882016
Tamil Nadu,Urad,1970,0.3713968957871397
Tamil Nadu,Urad,1970,0.2312627859401153
Tamil Nadu,Urad,1970,0.3808652085942769
Tamil Nadu,Urad,1970,0.6897030252567306
Tamil Nadu,Urad,1970,0.3629880549117489
Tamil Nadu,Urad,1970,0.2062142956667131
Tamil Nadu,Urad,1970,0.3917651146629604
Tamil Nadu,Urad,1970,0.3989518087690144
Tamil Nadu,Urad,1970,0.7545507927187316
Tamil Nadu,Urad,1970,0.7439476939388584
Tamil Nadu,Urad,1970,0.3989226869455006
Tamil Nadu,Urad,1970,0.4087725764835975
Uttarakhand,Maize,1970,1.1858365019011408
Uttarakhand,Maize,1970,0.8351591027647366
Uttarakhand,Maize,1970,1.100204498977505
Uttarakhand,Maize,1970,1.089058524173028
Uttarakhand,Maize,1970,0.6666666666666666
Uttarakhand,Maize,1970,1.3372549019607842
Uttarakhand,Maize,1970,1.0515021459227467
Uttarakhand,Maize,1970,0.9112426035502958
Uttarakhand,Maize,1970,1.390557939914163
Uttarakhand,Maize,1970,1.1467181467181466
Uttarakhand,Maize,1970,1.2
Uttarakhand,Maize,1970,1.0504527813712807
Uttarakhand,Maize,1970,1.4
Uttarakhand,Maize,1970,1.3255395683453235
Uttarakhand,Maize,1970,1.6
Uttarakhand,Maize,1970,1.2509759694629998
Uttarakhand,Maize,1970,1.6
Uttarakhand,Maize,1970,1.3327926235806369
Uttarakhand,Maize,1970,1.0
Uttarakhand,Maize,1970,1.7237283264680523
Uttarakhand,Maize,1970,1.516732841747022
Uttarakhand,Maize,1970,1.5980392156862746
Uttarakhand,Maize,1970,1.8010033444816054
Uttarakhand,Maize,1970,1.5076923076923077
Uttarakhand,Maize,1970,1.7946428571428572
Uttarakhand,Maize,1970,1.6419753086419753
Uttarakhand,Maize,1970,1.3239054010866091
Uttarakhand,Maize,1970,1.0691775557263643
Uttarakhand,Maize,1970,1.524347549331636
Uttarakhand,Maize,1970,0.8581593927893738
Uttarakhand,Maize,1970,0.8001658374792703
Uttarakhand,Maize,1970,1.3470715835140998
Uttarakhand,Maize,1970,1.2520210185933711
Uttarakhand,Maize,1970,0.9838905775075988
Uttarakhand,Maize,1970,1.238938053097345
Uttarakhand,Maize,1970,0.9551282051282052
Uttarakhand,Maize,1970,0.8152866242038217
Uttarakhand,Maize,1970,1.2774193548387096
Uttarakhand,Maize,1970,1.0981953290870488
Uttarakhand,Maize,1970,0.6349786715417428
Uttarakhand,Maize,1970,1.7212156633547633
Uttarakhand,Maize,1970,1.5158227848101269
Uttarakhand,Maize,1970,0.0
Uttarakhand,Maize,1970,1.8
Uttarakhand,Maize,1970,1.9090909090909092
Uttarakhand,Maize,1970,1.8161290322580643
Uttarakhand,Maize,1970,1.6274509803921569
Uttarakhand,Maize,1970,1.1528662420382163
Uttarakhand,Maize,1970,0.8571428571428571
Uttarakhand,Maize,1970,1.332089552238806
Uttarakhand,Moong(Green Gram),1970,0.3636363636363636
Uttarakhand,Moong(Green Gram),1970,0.5
Uttarakhand,Moong(Green Gram),1970,0.5
Uttarakhand,Moong(Green Gram),1970,0.5
Uttarakhand,Moong(Green Gram),1970,0.2580645161290322
Uttarakhand,Moong(Green Gram),1970,0.3333333333333333
Uttarakhand,Moong(Green Gram),1970,0.25
Uttarakhand,Moong(Green Gram),1970,0.5
Uttarakhand,Moong(Green Gram),1970,0.3181818181818182
Uttarakhand,Moong(Green Gram),1970,0.0
Uttarakhand,Moong(Green Gram),1970,0.3333333333333333
Uttarakhand,Moong(Green Gram),1970,0.5094339622641509
Uttarakhand,Moong(Green Gram),1970,0.2727272727272727
Uttarakhand,Moong(Green Gram),1970,0.2816901408450704
Uttarakhand,Moong(Green Gram),1970,0.25
Uttarakhand,Moong(Green Gram),1970,0.5789382121835948
Uttarakhand,Moong(Green Gram),1970,0.3333333333333333
Uttarakhand,Moong(Green Gram),1970,0.2941176470588235
Uttarakhand,Rice,1970,1.254783533049865
Uttarakhand,Rice,1970,0.6690028537854624
Uttarakhand,Rice,1970,1.023737398818096
Uttarakhand,Rice,1970,1.2327410632769156
Uttarakhand,Rice,1970,0.9871890919988012
Uttarakhand,Rice,1970,1.5061894937311535
Uttarakhand,Rice,1970,1.215610370903853
Uttarakhand,Rice,1970,1.1434502252451195
Uttarakhand,Rice,1970,1.2408229408863525
Uttarakhand,Rice,1970,1.1508989352417525
Uttarakhand,Rice,1970,1.3333333333333333
Uttarakhand,Rice,1970,1.2204057971014493
Uttarakhand,Rice,1970,1.2759569103827642
Uttarakhand,Rice,1970,1.825501346902125
Uttarakhand,Rice,1970,1.9261406989165268
Uttarakhand,Rice,1970,2.1165658093797277
Uttarakhand,Rice,1970,2.1058475203552924
Uttarakhand,Rice,1970,2.0
Uttarakhand,Rice,1970,2.105565153010859
Uttarakhand,Rice,1970,2.031540381245686
Uttarakhand,Rice,1970,3.5
Uttarakhand,Rice,1970,2.4214588961790815
Uttarakhand,Rice,1970,2.5555555555555554
Uttarakhand,Rice,1970,2.388545150501672
Uttarakhand,Rice,1970,2.75
Uttarakhand,Rice,1970,2.5586149353358363
Uttarakhand,Rice,1970,3.735042735042735
Uttarakhand,Rice,1970,1.1068351522113729
Uttarakhand,Rice,1970,0.7354407946255616
Uttarakhand,Rice,1970,1.1388199023721846
Uttarakhand,Rice,1970,1.2428261811876895
Uttarakhand,Rice,1970,1.2239555016519594
Uttarakhand,Rice,1970,1.3184064394518316
Uttarakhand,Rice,1970,1.2269259697002255
Uttarakhand,Rice,1970,1.2693948126801151
Uttarakhand,Rice,1970,1.3102221263748113
Uttarakhand,Rice,1970,1.627686274509804
Uttarakhand,Rice,1970,1.204872646733112
Uttarakhand,Rice,1970,1.4875747814081914
Uttarakhand,Rice,1970,3.052738272465237
Uttarakhand,Rice,1970,3.1628849270664507
Uttarakhand,Rice,1970,3.0550906333195447
Uttarakhand,Rice,1970,2.8501246882793017
Uttarakhand,Rice,1970,2.6375639459022846
Uttarakhand,Rice,1970,3.7359104046242777
Uttarakhand,Rice,1970,1.440577743311361
Uttarakhand,Rice,1970,1.0615401613081428
Uttarakhand,Rice,1970,1.6673917342297806
Uttarakhand,Urad,1970,0.5664018161180476
Uttarakhand,Urad,1970,0.3694874851013111
Uttarakhand,Urad,1970,0.3754469606674612
Uttarakhand,Urad,1970,0.5578947368421052
Uttarakhand,Urad,1970,0.4455445544554455
Uttarakhand,Urad,1970,0.3985507246376811
Uttarakhand,Urad,1970,0.8131147540983606
Uttarakhand,Urad,1970,0.4693140794223827
Uttarakhand,Urad,1970,0.3279569892473118
Uttarakhand,Urad,1970,0.6202185792349727
Uttarakhand,Urad,1970,0.0
Uttarakhand,Urad,1970,0.3801652892561983
Uttarakhand,Urad,1970,0.0
Uttarakhand,Urad,1970,0.3691860465116279
Uttarakhand,Urad,1970,0.0
Uttarakhand,Urad,1970,0.5007587253414264
Uttarakhand,Urad,1970,0.4090909090909091
Uttarakhand,Urad,1970,0.3924581005586592
Uttarakhand,Urad,1970,0.4492753623188406
Uttarakhand,Urad,1970,0.3737373737373737
Uttarakhand,Urad,1970,0.4736842105263157
Uttarakhand,Urad,1970,0.4503401360544217
Uttarakhand,Urad,1970,0.4714285714285714
Uttarakhand,Urad,1970,0.3611584327086882
Uttarakhand,Urad,1970,0.4436860068259385
Uttarakhand,Urad,1970,0.394456289978678
Uttarakhand,Urad,1970,0.4140893470790378
Uttarakhand,Urad,1970,0.6849092386887022
Uttarakhand,Urad,1970,0.3499357326478149
Uttarakhand,Urad,1970,0.3720338983050847
Uttarakhand,Urad,1970,0.7358247422680413
Uttarakhand,Urad,1970,0.4105865522174535
Uttarakhand,Urad,1970,0.3905325443786982
Uttarakhand,Urad,1970,0.6
Uttarakhand,Urad,1970,0.3304347826086956
Uttarakhand,Urad,1970,0.2263610315186246
Uttarakhand,Urad,1970,0.588869960249858
Uttarakhand,Urad,1970,0.3398950131233595
Uttarakhand,Urad,1970,0.3360910031023785
Uttarakhand,Urad,1970,0.4440298507462686
Uttarakhand,Urad,1970,0.0
Uttarakhand,Urad,1970,0.4805725971370143
Uttarakhand,Urad,1970,0.4461538461538462
Uttarakhand,Urad,1970,0.455012853470437
Uttarakhand,Urad,1970,0.3684210526315789
Uttarakhand,Urad,1970,0.7007633587786259
Uttarakhand,Urad,1970,0.3591905564924115
Uttarakhand,Urad,1970,0.2713414634146341
Arunachal Pradesh,Maize,1970,1.0900937627395026
Arunachal Pradesh,Maize,1970,0.9
Arunachal Pradesh,Maize,1970,1.149969078540507
Arunachal Pradesh,Maize,1970,1.565217391304348
